costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,naics,dlc,dltt,prc,ni,oiadp,revt,sale,csho,emp
I,USD,STD,INDL,C,127774,2017-12-31,NEW YORK LIFE INSURANCE,9845B,524113,688.0000,5029.0000,,2761.0000,4761.0000,29690.0000,29690.0000,,
I,USD,STD,INDL,C,127774,2018-12-31,NEW YORK LIFE INSURANCE,9845B,524113,863.0000,5013.0000,,1446.0000,3280.0000,28009.0000,28009.0000,,
I,USD,STD,INDL,C,127774,2019-12-31,NEW YORK LIFE INSURANCE,9845B,524113,497.0000,6513.0000,,2728.0000,5558.0000,34165.0000,34165.0000,,
I,USD,STD,INDL,C,127774,2020-12-31,NEW YORK LIFE INSURANCE,9845B,524113,495.0000,8014.0000,,1158.0000,4720.0000,32855.0000,32855.0000,,
I,USD,STD,INDL,C,127774,2021-12-31,NEW YORK LIFE INSURANCE,9845B,524113,496.0000,8397.0000,,3434.0000,11531.0000,44047.0000,44047.0000,,
A,USD,STD,FS,C,133768,2014-12-31,METLIFE INC,MET,524113,1300.0000,22475.0000,0.0000,,,75127.0000,,,68.0000
A,USD,STD,INDL,C,133768,2014-12-31,METLIFE INC,MET,524113,1300.0000,22475.0000,,6309.0000,11053.0000,74132.0000,74132.0000,1131.9280,68.0000
A,USD,STD,FS,C,133768,2015-12-31,METLIFE INC,MET,524113,1400.0000,24056.0000,0.0000,,,71160.0000,,,69.0000
A,USD,STD,INDL,C,133768,2015-12-31,METLIFE INC,MET,524113,1400.0000,24056.0000,,5310.0000,8727.0000,69905.0000,69905.0000,1098.0290,69.0000
A,USD,STD,FS,C,133768,2016-12-31,METLIFE INC,MET,524113,1242.0000,22742.0000,0.0000,,,64520.0000,,,58.0000
A,USD,STD,INDL,C,133768,2016-12-31,METLIFE INC,MET,524113,1242.0000,22742.0000,,800.0000,1078.0000,63110.0000,63110.0000,1095.5190,58.0000
A,USD,STD,FS,C,133768,2017-12-31,METLIFE INC,MET,524113,1577.0000,18851.0000,0.0000,,,63528.0000,,,49.0000
A,USD,STD,INDL,C,133768,2017-12-31,METLIFE INC,MET,524113,1577.0000,18851.0000,,4010.0000,4981.0000,62412.0000,62412.0000,1043.5880,49.0000
A,USD,STD,FS,C,133768,2018-12-31,METLIFE INC,MET,524113,270.0000,17034.0000,0.0000,,,69226.0000,,,48.0000
A,USD,STD,INDL,C,133768,2018-12-31,METLIFE INC,MET,524113,270.0000,17034.0000,,5123.0000,7585.0000,67957.0000,67957.0000,958.6140,48.0000
A,USD,STD,FS,C,133768,2019-12-31,METLIFE INC,MET,524113,268.0000,19230.0000,0.0000,,,71042.0000,,,49.0000
A,USD,STD,INDL,C,133768,2019-12-31,METLIFE INC,MET,524113,268.0000,19230.0000,,5899.0000,8144.0000,69744.0000,69744.0000,915.3380,49.0000
A,USD,STD,FS,C,133768,2020-12-31,METLIFE INC,MET,524113,470.0000,19994.0000,0.0000,,,69039.0000,,,46.5000
A,USD,STD,INDL,C,133768,2020-12-31,METLIFE INC,MET,524113,470.0000,19994.0000,,5407.0000,7101.0000,67077.0000,67077.0000,892.9110,46.5000
A,USD,STD,FS,C,133768,2021-12-31,METLIFE INC,MET,524113,450.0000,19041.0000,0.0000,,,70629.0000,,,43.0000
A,USD,STD,INDL,C,133768,2021-12-31,METLIFE INC,MET,524113,450.0000,19041.0000,,6554.0000,2578.0000,64590.0000,64590.0000,825.5400,43.0000
A,USD,STD,FS,C,133768,2022-12-31,METLIFE INC,MET,524113,1275.0000,18568.0000,0.0000,,,71182.0000,,,45.0000
A,USD,STD,INDL,C,133768,2022-12-31,METLIFE INC,MET,524113,1275.0000,18568.0000,,2539.0000,3632.0000,69716.0000,69716.0000,779.0980,45.0000
A,USD,STD,FS,C,133768,2023-12-31,METLIFE INC,MET,524113,1919.0000,18777.0000,0.0000,,,69167.0000,,,45.0000
A,USD,STD,INDL,C,133768,2023-12-31,METLIFE INC,MET,524113,1919.0000,18777.0000,,1578.0000,3222.0000,66905.0000,66905.0000,730.8210,45.0000
A,USD,STD,FS,C,133768,2024-12-31,METLIFE INC,MET,524113,1765.0000,18505.0000,0.0000,,,73234.0000,,,45.0000
A,USD,STD,INDL,C,133768,2024-12-31,METLIFE INC,MET,524113,1765.0000,18505.0000,,4426.0000,6675.0000,70986.0000,70986.0000,689.2110,45.0000
A,USD,STD,INDL,C,142953,2014-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,2835.0000,13865.0000,,2184.0000,4417.0000,34244.0000,34244.0000,1663.6410,104.0000
A,USD,STD,INDL,C,142953,2015-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,841.0000,14557.0000,,7267.0000,4157.0000,29636.0000,29636.0000,1580.0330,99.0000
A,USD,STD,INDL,C,142953,2016-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,3982.0000,13217.0000,,1659.0000,3864.0000,25923.0000,25923.0000,1528.3660,90.0000
A,USD,STD,INDL,C,142953,2017-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,4680.0000,12972.0000,,2922.0000,4155.0000,25896.0000,25896.0000,1488.1360,83.0000
A,USD,STD,INDL,C,142953,2018-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,5840.0000,12532.0000,,3381.0000,4043.0000,25938.0000,25938.0000,1451.0000,80.0000
A,USD,STD,INDL,C,142953,2019-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,4397.0000,14610.0000,,3870.0000,4411.0000,25868.0000,25868.0000,1435.0060,80.0000
A,USD,STD,INDL,C,142953,2020-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,2960.0000,17746.0000,,3555.0000,4438.0000,26581.0000,26581.0000,1419.1740,79.0000
A,USD,STD,INDL,C,142953,2021-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,2136.0000,18009.0000,,4300.0000,5020.0000,28720.0000,28720.0000,1391.6310,79.0000
A,USD,STD,INDL,C,142953,2022-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,2848.0000,20765.0000,,2717.0000,4708.0000,31496.0000,31496.0000,1365.8910,91.0000
A,USD,STD,INDL,C,142953,2023-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,2686.0000,17424.0000,,4959.0000,6063.0000,36016.0000,36016.0000,1348.4830,91.0000
A,USD,STD,INDL,C,142953,2024-12-31,MONDELEZ INTERNATIONAL INC,MDLZ,311821,2257.0000,16287.0000,,4611.0000,6460.0000,36441.0000,36441.0000,1317.8290,90.0000
A,USD,STD,FS,C,143356,2014-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,13246.0000,25889.0000,0.0000,,,54843.0000,,,48.3310
A,USD,STD,INDL,C,143356,2014-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,13246.0000,25889.0000,,1381.0000,3740.0000,54131.0000,54131.0000,454.8330,48.3310
A,USD,STD,FS,C,143356,2015-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,9098.0000,28324.0000,0.0000,,,58028.0000,,,49.3840
A,USD,STD,INDL,C,143356,2015-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,9098.0000,28324.0000,,5642.0000,9236.0000,57252.0000,57252.0000,447.1010,49.3840
A,USD,STD,FS,C,143356,2016-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,8739.0000,20191.0000,0.0000,,,59485.0000,,,49.7390
A,USD,STD,INDL,C,143356,2016-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,8739.0000,20191.0000,,4368.0000,7123.0000,58884.0000,58884.0000,429.5740,49.7390
A,USD,STD,FS,C,143356,2017-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,9780.0000,18690.0000,0.0000,,,60452.0000,,,49.7050
A,USD,STD,INDL,C,143356,2017-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,9780.0000,18690.0000,,7863.0000,7844.0000,59727.0000,59727.0000,422.5520,49.7050
A,USD,STD,FS,C,143356,2018-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,12401.0000,18333.0000,0.0000,,,63898.0000,,,50.4920
A,USD,STD,INDL,C,143356,2018-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,12401.0000,18333.0000,,4074.0000,6240.0000,62998.0000,62998.0000,410.7120,50.4920
A,USD,STD,FS,C,143356,2019-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,11614.0000,20514.0000,0.0000,,,65799.0000,,,51.5110
A,USD,STD,INDL,C,143356,2019-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,11614.0000,20514.0000,,4186.0000,6709.0000,64845.0000,64845.0000,398.8320,51.5110
A,USD,STD,FS,C,143356,2020-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,11819.0000,20534.0000,0.0000,,,57769.0000,,,41.6710
A,USD,STD,INDL,C,143356,2020-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,11819.0000,20534.0000,,-374.0000,1257.0000,57031.0000,57031.0000,396.4370,41.6710
A,USD,STD,FS,C,143356,2021-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,10907.0000,19328.0000,0.0000,,,71593.0000,,,40.9160
A,USD,STD,INDL,C,143356,2021-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,10907.0000,19328.0000,,7724.0000,11929.0000,70948.0000,70948.0000,376.2860,40.9160
A,USD,STD,FS,C,143356,2022-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,7364.0000,20652.0000,0.0000,,,59378.0000,,,39.5830
A,USD,STD,INDL,C,143356,2022-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,7364.0000,20652.0000,,-1438.0000,-663.0000,58648.0000,58648.0000,365.9630,39.8540
A,USD,STD,FS,C,143356,2023-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,6674.0000,20567.0000,0.0000,,,55180.0000,,,40.6580
A,USD,STD,INDL,C,143356,2023-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,6674.0000,20567.0000,,2488.0000,4926.0000,53907.0000,53907.0000,359.2160,40.6580
A,USD,STD,FS,C,143356,2024-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,7749.0000,21025.0000,0.0000,,,71841.0000,,,38.1960
A,USD,STD,INDL,C,143356,2024-12-31,PRUDENTIAL FINANCIAL INC,PRU,524113,7749.0000,21025.0000,,2727.0000,5108.0000,70348.0000,70348.0000,354.5670,38.1960
A,USD,STD,INDL,C,144435,2014-12-31,BUNGE GLOBAL SA,BG,311211,2345.0000,2855.0000,,515.0000,1063.0000,57161.0000,57161.0000,145.7030,35.0000
A,USD,STD,INDL,C,144435,2015-12-31,BUNGE GLOBAL SA,BG,311211,1842.0000,2934.0000,,791.0000,1257.0000,43455.0000,43455.0000,142.4830,33.0000
A,USD,STD,INDL,C,144435,2016-12-31,BUNGE GLOBAL SA,BG,311211,1723.0000,3069.0000,,745.0000,1119.0000,42679.0000,42679.0000,139.5010,32.0000
A,USD,STD,INDL,C,144435,2017-12-31,BUNGE GLOBAL SA,BG,311211,634.0000,4160.0000,,160.0000,476.0000,45794.0000,45794.0000,140.6470,31.0000
A,USD,STD,INDL,C,144435,2018-12-31,BUNGE GLOBAL SA,BG,311211,1169.0000,4203.0000,,267.0000,932.0000,45743.0000,45743.0000,141.1110,31.0000
A,USD,STD,INDL,C,144435,2019-12-31,BUNGE GLOBAL SA,BG,311211,1494.0000,4255.0000,,-1280.0000,-723.0000,41140.0000,41140.0000,141.8130,24.0000
A,USD,STD,INDL,C,144435,2020-12-31,BUNGE GLOBAL SA,BG,311211,3071.0000,5033.0000,,1145.0000,1429.0000,41355.0000,41355.0000,139.7900,23.0000
A,USD,STD,INDL,C,144435,2021-12-31,BUNGE GLOBAL SA,BG,311211,1527.0000,5293.0000,,2078.0000,2299.0000,59152.0000,59152.0000,141.0570,23.0000
A,USD,STD,INDL,C,144435,2022-12-31,BUNGE GLOBAL SA,BG,311211,1817.0000,3806.0000,,1610.0000,2499.0000,67232.0000,67232.0000,149.9080,23.0000
A,USD,STD,INDL,C,144435,2023-12-31,BUNGE GLOBAL SA,BG,311211,1110.0000,4646.0000,,2243.0000,3232.0000,59540.0000,59540.0000,145.3200,23.0000
A,USD,STD,INDL,C,144435,2024-12-31,BUNGE GLOBAL SA,BG,311211,1830.0000,5289.0000,,1137.0000,1791.0000,53108.0000,53108.0000,133.9640,23.0000
A,USD,STD,FS,C,145046,2014-12-31,ELEVANCE HEALTH INC,ELV,524114,1025.0000,14127.2000,0.0000,,,73918.6000,,,51.5000
A,USD,STD,INDL,C,145046,2014-12-31,ELEVANCE HEALTH INC,ELV,524114,1025.0000,14127.2000,,2569.7000,5049.9000,73874.1000,73874.1000,268.1100,51.5000
A,USD,STD,FS,C,145046,2015-12-31,ELEVANCE HEALTH INC,ELV,524114,540.0000,15324.5000,0.0000,,,79197.7000,,,53.0000
A,USD,STD,INDL,C,145046,2015-12-31,ELEVANCE HEALTH INC,ELV,524114,540.0000,15324.5000,,2560.0000,5274.7000,79156.5000,79156.5000,261.2380,53.0000
A,USD,STD,FS,C,145046,2016-12-31,ELEVANCE HEALTH INC,ELV,524114,1368.4000,14358.5000,0.0000,,,84906.8000,,,53.0000
A,USD,STD,INDL,C,145046,2016-12-31,ELEVANCE HEALTH INC,ELV,524114,1368.4000,14358.5000,,2469.8000,5278.4000,84863.0000,84863.0000,263.7470,53.0000
A,USD,STD,FS,C,145046,2017-12-31,ELEVANCE HEALTH INC,ELV,524114,2549.6000,17382.2000,0.0000,,,90080.5000,,,56.0000
A,USD,STD,INDL,C,145046,2017-12-31,ELEVANCE HEALTH INC,ELV,524114,2549.6000,17382.2000,,3842.8000,5354.0000,90039.4000,90039.4000,256.0850,56.0000
A,USD,STD,FS,C,145046,2018-12-31,ELEVANCE HEALTH INC,ELV,524114,1994.0000,17217.0000,0.0000,,,92146.0000,,,63.9000
A,USD,STD,INDL,C,145046,2018-12-31,ELEVANCE HEALTH INC,ELV,524114,1994.0000,17217.0000,,3750.0000,5832.0000,92105.0000,92105.0000,257.3960,63.9000
A,USD,STD,FS,C,145046,2019-12-31,ELEVANCE HEALTH INC,ELV,524114,2456.0000,18269.0000,0.0000,,,104242.0000,,,70.6000
A,USD,STD,INDL,C,145046,2019-12-31,ELEVANCE HEALTH INC,ELV,524114,2456.0000,18269.0000,,4807.0000,6733.0000,104213.0000,104213.0000,252.9220,70.6000
A,USD,STD,FS,C,145046,2020-12-31,ELEVANCE HEALTH INC,ELV,524114,810.0000,20182.0000,0.0000,,,121905.0000,,,83.4000
A,USD,STD,INDL,C,145046,2020-12-31,ELEVANCE HEALTH INC,ELV,524114,810.0000,20182.0000,,4572.0000,8259.0000,121867.0000,121867.0000,245.4010,83.4000
A,USD,STD,FS,C,145046,2021-12-31,ELEVANCE HEALTH INC,ELV,524114,2007.0000,22021.0000,0.0000,,,138680.0000,,,98.2000
A,USD,STD,INDL,C,145046,2021-12-31,ELEVANCE HEALTH INC,ELV,524114,2007.0000,22021.0000,,6104.0000,8946.0000,138639.0000,138639.0000,241.7710,98.2000
A,USD,STD,FS,C,145046,2022-12-31,ELEVANCE HEALTH INC,ELV,524114,1946.0000,23100.0000,0.0000,,,156638.0000,,,102.3000
A,USD,STD,INDL,C,145046,2022-12-31,ELEVANCE HEALTH INC,ELV,524114,1946.0000,23100.0000,,6025.0000,8659.0000,156595.0000,156595.0000,237.9580,102.3000
A,USD,STD,FS,C,145046,2023-12-31,ELEVANCE HEALTH INC,ELV,524114,2038.0000,23931.0000,0.0000,,,171382.0000,,,104.9000
A,USD,STD,INDL,C,145046,2023-12-31,ELEVANCE HEALTH INC,ELV,524114,2038.0000,23931.0000,,5987.0000,9710.0000,171340.0000,171340.0000,233.0710,104.9000
A,USD,STD,FS,C,145046,2024-12-31,ELEVANCE HEALTH INC,ELV,524114,2167.0000,29903.0000,0.0000,,,176847.0000,,,104.2000
A,USD,STD,INDL,C,145046,2024-12-31,ELEVANCE HEALTH INC,ELV,524114,2167.0000,29876.0000,,5980.0000,10327.0000,176810.0000,176810.0000,227.4800,104.2000
A,USD,STD,FS,C,145552,2014-12-31,CENTENE CORP,CNC,524114,5.0000,888.0000,0.0000,,,16588.0000,,,13.4000
A,USD,STD,INDL,C,145552,2014-12-31,CENTENE CORP,CNC,524114,5.0000,888.0000,,271.0000,464.0000,16560.0000,16560.0000,59.2170,13.4000
A,USD,STD,FS,C,145552,2015-12-31,CENTENE CORP,CNC,524114,5.0000,1216.0000,0.0000,,,22795.0000,,,18.2000
A,USD,STD,INDL,C,145552,2015-12-31,CENTENE CORP,CNC,524114,5.0000,1216.0000,,355.0000,726.0000,22760.0000,22760.0000,120.3430,18.2000
A,USD,STD,FS,C,145552,2016-12-31,CENTENE CORP,CNC,524114,4.0000,4651.0000,0.0000,,,40526.0000,,,30.5000
A,USD,STD,INDL,C,145552,2016-12-31,CENTENE CORP,CNC,524114,4.0000,4651.0000,,562.0000,1349.0000,40412.0000,40412.0000,171.9190,30.5000
A,USD,STD,FS,C,145552,2017-12-31,CENTENE CORP,CNC,524114,4.0000,4695.0000,0.0000,,,48572.0000,,,33.7000
A,USD,STD,INDL,C,145552,2017-12-31,CENTENE CORP,CNC,524114,4.0000,4695.0000,,828.0000,1337.0000,48382.0000,48382.0000,173.4370,33.7000
A,USD,STD,FS,C,145552,2018-12-31,CENTENE CORP,CNC,524114,38.0000,6648.0000,0.0000,,,60369.0000,,,47.3000
A,USD,STD,INDL,C,145552,2018-12-31,CENTENE CORP,CNC,524114,38.0000,6648.0000,,900.0000,1879.0000,60116.0000,60116.0000,206.2390,47.3000
A,USD,STD,FS,C,145552,2019-12-31,CENTENE CORP,CNC,524114,249.0000,14260.0000,0.0000,,,75082.0000,,,56.6000
A,USD,STD,INDL,C,145552,2019-12-31,CENTENE CORP,CNC,524114,249.0000,14260.0000,,1321.0000,2137.0000,74639.0000,74639.0000,415.0480,56.6000
A,USD,STD,FS,C,145552,2020-12-31,CENTENE CORP,CNC,524114,301.0000,18016.0000,0.0000,,,111491.0000,,,71.3000
A,USD,STD,INDL,C,145552,2020-12-31,CENTENE CORP,CNC,524114,301.0000,18016.0000,,1808.0000,4009.0000,111115.0000,111115.0000,581.4790,71.3000
A,USD,STD,FS,C,145552,2021-12-31,CENTENE CORP,CNC,524114,471.0000,22190.0000,0.0000,,,126404.0000,,,72.5000
A,USD,STD,INDL,C,145552,2021-12-31,CENTENE CORP,CNC,524114,471.0000,22190.0000,,1347.0000,3488.0000,125982.0000,125982.0000,582.4790,72.5000
A,USD,STD,FS,C,145552,2022-12-31,CENTENE CORP,CNC,524114,262.0000,21071.0000,0.0000,,,145054.0000,,,74.3000
A,USD,STD,INDL,C,145552,2022-12-31,CENTENE CORP,CNC,524114,262.0000,21071.0000,,1202.0000,3859.0000,144547.0000,144547.0000,550.7540,74.3000
A,USD,STD,FS,C,145552,2023-12-31,CENTENE CORP,CNC,524114,287.0000,18590.0000,0.0000,,,155240.0000,,,67.7000
A,USD,STD,INDL,C,145552,2023-12-31,CENTENE CORP,CNC,524114,287.0000,18590.0000,,2702.0000,3615.0000,153999.0000,153999.0000,534.4840,67.7000
A,USD,STD,FS,C,145552,2024-12-31,CENTENE CORP,CNC,524114,268.0000,19161.0000,0.0000,,,164711.0000,,,60.5000
A,USD,STD,INDL,C,145552,2024-12-31,CENTENE CORP,CNC,524114,268.0000,19161.0000,,3305.0000,3283.0000,163071.0000,163071.0000,495.9070,60.5000
A,USD,STD,INDL,C,147579,2014-12-31,NETFLIX INC,NFLX,516210,1.2000,928.4000,,266.7990,402.6480,5504.6560,5504.6560,60.4160,2.4500
A,USD,STD,INDL,C,147579,2015-12-31,NETFLIX INC,NFLX,516210,0.0000,2371.3620,,122.6410,305.8260,6779.5110,6779.5110,427.9400,3.7000
A,USD,STD,INDL,C,147579,2016-12-31,NETFLIX INC,NFLX,516210,0.0000,3364.3110,,186.6780,379.7930,8830.6690,8830.6690,430.0540,4.7000
A,USD,STD,INDL,C,147579,2017-12-31,NETFLIX INC,NFLX,516210,0.0000,6499.4320,,558.9290,838.6790,11692.7130,11692.7130,433.3930,5.5000
A,USD,STD,INDL,C,147579,2018-12-31,NETFLIX INC,NFLX,516210,0.0000,10360.0580,,1211.2420,1605.2260,15794.3410,15794.3410,436.5990,7.1000
A,USD,STD,INDL,C,147579,2019-12-31,NETFLIX INC,NFLX,516210,190.6220,16181.8720,,1866.9160,2604.2540,20156.4470,20156.4470,438.8070,8.6000
A,USD,STD,INDL,C,147579,2020-12-31,NETFLIX INC,NFLX,516210,756.1000,17754.7260,,2761.3950,4803.2890,24996.0560,24996.0560,442.8950,9.4000
A,USD,STD,INDL,C,147579,2021-12-31,NETFLIX INC,NFLX,516210,1015.0120,17101.5580,,5116.2280,6194.5090,29697.8440,29697.8440,443.9630,11.3000
A,USD,STD,INDL,C,147579,2022-12-31,NETFLIX INC,NFLX,516210,355.9850,16575.5790,,4491.9240,5632.8310,31615.5500,31615.5500,445.3470,12.8000
A,USD,STD,INDL,C,147579,2023-12-31,NETFLIX INC,NFLX,516210,783.1560,16190.2180,,5407.9900,6954.0030,33723.2970,33723.2970,432.7600,13.0000
A,USD,STD,INDL,C,147579,2024-12-31,NETFLIX INC,NFLX,516210,2212.9350,15782.0390,,8711.6310,10417.6140,39000.9660,39000.9660,427.7570,14.0000
A,USD,STD,INDL,C,156155,2015-11-30,TD SYNNEX CORP,SNX,423430,92.0930,638.7980,,208.5250,364.6610,13338.3970,13338.3970,39.1890,78.5000
A,USD,STD,INDL,C,156155,2016-11-30,TD SYNNEX CORP,SNX,423430,360.3550,603.2290,,234.9460,394.2440,14061.8370,14061.8370,39.4770,110.0000
A,USD,STD,INDL,C,156155,2017-11-30,TD SYNNEX CORP,SNX,423430,774.9130,1136.0890,,301.1730,513.7460,17045.7000,17045.7000,39.6730,113.6000
A,USD,STD,INDL,C,156155,2018-11-30,TD SYNNEX CORP,SNX,423430,833.2160,2622.7820,,300.5980,596.1680,20053.7640,20053.7640,50.6940,231.6000
A,USD,STD,INDL,C,156155,2019-11-30,TD SYNNEX CORP,SNX,423430,298.9690,2718.2670,,500.7120,885.2150,23757.2930,23757.2930,50.7550,240.9000
A,USD,STD,INDL,C,156155,2020-11-30,TD SYNNEX CORP,SNX,423430,341.8950,3034.8350,,529.1600,874.9810,24675.5630,24675.5630,51.1330,277.9000
A,USD,STD,INDL,C,156155,2021-11-30,TD SYNNEX CORP,SNX,423430,290.7460,4308.3290,,395.0690,735.3680,31614.1690,31614.1690,95.5710,27.0000
A,USD,STD,INDL,C,156155,2022-11-30,TD SYNNEX CORP,SNX,423430,357.5250,4169.1750,,651.3070,1273.1920,62343.8100,62343.8100,94.6470,28.5000
A,USD,STD,INDL,C,156155,2023-11-30,TD SYNNEX CORP,SNX,423430,1078.7130,3472.1370,,626.9110,1284.2670,57555.4160,57555.4160,88.6690,28.0000
A,USD,STD,INDL,C,156155,2024-11-30,TD SYNNEX CORP,SNX,423430,274.8810,4127.1070,,689.0910,1265.5250,58452.4360,58452.4360,83.7230,28.5000
A,USD,STD,INDL,C,160329,2014-12-31,ALPHABET INC,GOOGL,518210,2009.0000,3228.0000,,14444.0000,16874.0000,66001.0000,66001.0000,680.1720,53.6000
A,USD,STD,INDL,C,160329,2015-12-31,ALPHABET INC,GOOGL,518210,3225.0000,1995.0000,,16348.0000,19360.0000,74989.0000,74989.0000,687.3480,61.8140
A,USD,STD,INDL,C,160329,2016-12-31,ALPHABET INC,GOOGL,518210,0.0000,3935.0000,,19478.0000,23716.0000,90272.0000,90272.0000,691.2930,72.0530
A,USD,STD,INDL,C,160329,2017-12-31,ALPHABET INC,GOOGL,518210,0.0000,3969.0000,,12662.0000,28882.0000,110855.0000,110855.0000,694.7830,80.1100
A,USD,STD,INDL,C,160329,2018-12-31,ALPHABET INC,GOOGL,518210,0.0000,4012.0000,,30736.0000,31392.0000,136819.0000,136819.0000,695.5560,98.7710
A,USD,STD,INDL,C,160329,2019-12-31,ALPHABET INC,GOOGL,518210,1199.0000,14768.0000,,34343.0000,36482.0000,161857.0000,161857.0000,688.3350,118.8990
A,USD,STD,INDL,C,160329,2020-12-31,ALPHABET INC,GOOGL,518210,1795.0000,25078.0000,,40269.0000,41224.0000,182527.0000,182527.0000,675.2220,135.3010
A,USD,STD,INDL,C,160329,2021-12-31,ALPHABET INC,GOOGL,518210,2302.0000,26206.0000,,76033.0000,78714.0000,257637.0000,257637.0000,662.1210,156.5000
A,USD,STD,INDL,C,160329,2022-12-31,ALPHABET INC,GOOGL,518210,2775.0000,27202.0000,,59972.0000,74625.0000,282836.0000,282836.0000,12849.0000,190.2340
A,USD,STD,INDL,C,160329,2023-12-31,ALPHABET INC,GOOGL,518210,4154.0000,25713.0000,,73795.0000,86381.0000,307394.0000,307394.0000,12460.0000,182.5020
A,USD,STD,INDL,C,160329,2024-12-31,ALPHABET INC,GOOGL,518210,4121.0000,24016.0000,,100118.0000,113106.0000,350018.0000,350018.0000,12211.0000,183.3230
A,USD,STD,INDL,C,165649,2014-12-31,ENERGY TRANSFER LP,ET,486210,1008.0000,29653.0000,,633.0000,2865.0000,53231.0000,53231.0000,540.3070,27.6050
A,USD,STD,INDL,C,165649,2015-12-31,ENERGY TRANSFER LP,ET,486210,131.0000,36837.0000,,1189.0000,2738.0000,39076.0000,39076.0000,1046.9230,30.0780
A,USD,STD,INDL,C,165649,2016-12-31,ENERGY TRANSFER LP,ET,486210,1194.0000,42858.0000,,995.0000,2986.0000,34024.0000,34024.0000,1046.9470,30.9920
A,USD,STD,INDL,C,165649,2017-12-31,ENERGY TRANSFER LP,ET,486210,413.0000,43671.0000,,954.0000,3752.0000,40289.0000,40289.0000,1079.1460,29.4860
A,USD,STD,INDL,C,165649,2018-12-31,ENERGY TRANSFER LP,ET,486210,2655.0000,43373.0000,,1694.0000,5779.0000,53717.0000,53717.0000,2619.3690,11.7680
A,USD,STD,INDL,C,165649,2019-12-31,ENERGY TRANSFER LP,ET,486210,87.0000,51931.0000,,3592.0000,7351.0000,53827.0000,53827.0000,2689.5810,12.8120
A,USD,STD,INDL,C,165649,2020-12-31,ENERGY TRANSFER LP,ET,486210,76.0000,52255.0000,,-648.0000,5872.0000,38653.0000,38653.0000,2702.3720,11.4210
A,USD,STD,INDL,C,165649,2021-12-31,ENERGY TRANSFER LP,ET,486210,729.0000,49837.0000,,5470.0000,8813.0000,67085.0000,67085.0000,3082.5170,12.5580
A,USD,STD,INDL,C,165649,2022-12-31,ENERGY TRANSFER LP,ET,486210,48.0000,49059.0000,,4756.0000,8250.0000,89591.0000,89591.0000,3094.4450,12.5650
A,USD,STD,INDL,C,165649,2023-12-31,ENERGY TRANSFER LP,ET,486210,1069.0000,52158.0000,,3935.0000,8307.0000,78312.0000,78312.0000,3367.5260,13.7860
A,USD,STD,INDL,C,165649,2024-12-31,ENERGY TRANSFER LP,ET,486210,75.0000,60482.0000,,4814.0000,9190.0000,82507.0000,82507.0000,3431.0880,16.2480
A,USD,STD,INDL,C,170617,2014-12-31,META PLATFORMS INC,META,519290,114.0000,119.0000,,2940.0000,4982.0000,12466.0000,12466.0000,2797.0000,9.1990
A,USD,STD,INDL,C,170617,2015-12-31,META PLATFORMS INC,META,519290,208.0000,107.0000,,3688.0000,6294.0000,17928.0000,17928.0000,2845.0000,12.6910
A,USD,STD,INDL,C,170617,2016-12-31,META PLATFORMS INC,META,519290,0.0000,112.0000,,10217.0000,12493.0000,27638.0000,27638.0000,2892.0000,17.0480
A,USD,STD,INDL,C,170617,2017-12-31,META PLATFORMS INC,META,519290,0.0000,72.0000,,15934.0000,20308.0000,40653.0000,40653.0000,2906.0000,25.1050
