fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,naics,dlc,dltt,emp,oiadp,prc,revt,sale,cshoi,nicon,ninc
JPN,I,HIST_STD,INDL,C,010622,2021-03-31,TOSHIBA CORP,335,54745.0000,462957.0000,117.3000,104402.0000,0.0000,3054375.0000,3054375.0000,453.84100,113980.81900,101160.52800
JPN,I,HIST_STD,INDL,C,010622,2022-03-31,TOSHIBA CORP,335,112195.0000,390227.0000,116.2240,158945.0000,0.0000,3336967.0000,3336967.0000,432.64810,194653.18100,87636.86500
JPN,I,HIST_STD,INDL,C,010622,2023-03-31,TOSHIBA CORP,335,96581.0000,391829.0000,106.6480,110549.0000,0.0000,3361657.0000,3361657.0000,432.62650,126571.98800,230772.36900
GBR,I,HIST_STD,INDL,C,010845,2014-12-31,UNILEVER PLC PRIOR TO DUAL L,3256,5259.0000,7113.0000,172.4710,7886.0000,0.0000,48436.0000,48436.0000,1276.90000,5171.00000,
GBR,I,HIST_STD,INDL,C,010845,2015-12-31,UNILEVER PLC PRIOR TO DUAL L,3256,4671.0000,9848.0000,168.9210,7394.0000,0.0000,53272.0000,53272.0000,1276.90000,4909.00000,
GBR,I,HIST_STD,INDL,C,010845,2016-12-31,UNILEVER PLC PRIOR TO DUAL L,3256,5275.0000,11135.0000,168.8320,7707.0000,0.0000,52713.0000,52713.0000,1276.91500,5184.00000,
GBR,I,HIST_STD,INDL,C,010845,2017-12-31,UNILEVER PLC PRIOR TO DUAL L,3256,7882.0000,16127.0000,160.5660,8761.0000,0.0000,53715.0000,53715.0000,1231.76700,6053.00000,
GBR,I,HIST_STD,INDL,C,010845,2018-12-31,UNILEVER PLC PRIOR TO DUAL L,3256,3109.0000,21374.0000,154.8480,12510.0000,0.0000,50982.0000,50982.0000,1162.88500,9389.00000,
SWE,A,HIST_STD,INDL,C,011217,2014-12-31,VOLVO AB,336120,40121.0000,108067.0000,92.8220,11487.0000,0.0000,282948.0000,282948.0000,1536.95200,2099.00000,
SWE,A,HIST_STD,INDL,C,011217,2015-12-31,VOLVO AB,336120,57331.0000,74691.0000,88.4640,20046.0000,0.0000,312515.0000,312515.0000,1545.96300,15058.00000,
SWE,A,HIST_STD,INDL,C,011217,2016-12-31,VOLVO AB,336120,56497.0000,84145.0000,84.0390,21235.0000,0.0000,301914.0000,301914.0000,1559.64500,13147.00000,
SWE,A,HIST_STD,INDL,C,011217,2017-12-31,VOLVO AB,336120,53442.0000,73781.0000,87.1040,28490.0000,0.0000,334748.0000,334748.0000,1572.60700,20981.00000,
SWE,A,HIST_STD,INDL,C,011217,2018-12-31,VOLVO AB,336120,48238.0000,86438.0000,92.1290,32519.0000,0.0000,390834.0000,390834.0000,1575.53700,24897.00000,
SWE,A,HIST_STD,INDL,C,011217,2019-12-31,VOLVO AB,336120,55769.0000,100095.0000,92.5750,45250.0000,0.0000,431980.0000,431980.0000,1577.26800,35861.00000,
SWE,A,HIST_STD,INDL,C,011217,2020-12-31,VOLVO AB,336120,58028.0000,94750.0000,87.4920,28417.0000,0.0000,338446.0000,338446.0000,1585.33900,19318.00000,
SWE,A,HIST_STD,INDL,C,011217,2021-12-31,VOLVO AB,336120,49192.0000,102260.0000,84.9530,41343.0000,0.0000,372216.0000,372216.0000,1588.46400,32787.00000,
SWE,A,HIST_STD,INDL,C,011217,2022-12-31,VOLVO AB,336120,70655.0000,134392.0000,86.9900,46837.0000,0.0000,473479.0000,473479.0000,1588.46400,32722.00000,
SWE,A,HIST_STD,INDL,C,011217,2023-12-31,VOLVO AB,336120,97249.0000,136266.0000,89.7150,80134.0000,0.0000,552764.0000,552764.0000,1588.46600,49825.00000,
SWE,A,HIST_STD,INDL,C,011217,2024-12-31,VOLVO AB,336120,102451.0000,156400.0000,89.6800,67938.0000,0.0000,526816.0000,526816.0000,1588.46800,50389.00000,
GBR,A,HIST_STD,INDL,C,012384,2014-12-31,SHELL PLC,324110,7208.0000,38332.0000,94.0000,23026.0000,0.0000,421105.0000,421105.0000,3867.36200,14874.00000,
GBR,A,HIST_STD,INDL,C,012384,2015-12-31,SHELL PLC,324110,5530.0000,52849.0000,90.0000,-2322.0000,0.0000,264960.0000,264960.0000,3965.99000,1939.00000,
GBR,A,HIST_STD,INDL,C,012384,2016-12-31,SHELL PLC,324110,9484.0000,82992.0000,89.0000,2945.0000,0.0000,233591.0000,233591.0000,4406.06400,4575.00000,
GBR,A,HIST_STD,INDL,C,012384,2017-12-31,SHELL PLC,324110,11795.0000,73870.0000,84.0000,16099.0000,0.0000,305179.0000,305179.0000,4570.13900,12977.00000,
GBR,A,HIST_STD,INDL,C,012384,2018-12-31,SHELL PLC,324110,10134.0000,66690.0000,81.0000,31819.0000,0.0000,388379.0000,388379.0000,4440.54900,23352.00000,
GBR,A,HIST_STD,INDL,C,012384,2019-12-31,SHELL PLC,324110,15064.0000,81360.0000,83.0000,23555.0000,0.0000,344877.0000,344877.0000,4123.78800,15842.00000,
GBR,A,HIST_STD,INDL,C,012384,2020-12-31,SHELL PLC,324110,16899.0000,91115.0000,87.0000,-18222.0000,0.0000,180543.0000,180543.0000,4071.63900,-21680.00000,
GBR,A,HIST_STD,INDL,C,012384,2021-12-31,SHELL PLC,324110,8218.0000,80868.0000,82.0000,24814.0000,0.0000,261504.0000,261504.0000,4076.63900,20101.00000,
GBR,A,HIST_STD,INDL,C,012384,2022-12-31,SHELL PLC,324110,9001.0000,74794.0000,91.1400,64403.0000,0.0000,381314.0000,381314.0000,,,
GBR,A,HIST_STD,INDL,C,012384,2023-12-31,SHELL PLC,324110,9931.0000,71610.0000,103.0000,34721.0000,0.0000,316620.0000,316620.0000,,,
GBR,A,HIST_STD,INDL,C,012384,2024-12-31,SHELL PLC,324110,11630.0000,65448.0000,96.0000,33452.0000,0.0000,284312.0000,284312.0000,,,
GBR,A,HIST_STD,FS,C,012673,2014-12-31,BARCLAYS PLC,522110,174277.0000,105308.0000,132.3000,10589.0000,,30296.0000,,16492.98400,-120.00000,
GBR,A,HIST_STD,FS,C,012673,2015-12-31,BARCLAYS PLC,522110,103345.0000,96322.0000,129.4000,7846.0000,,26239.0000,,16799.90000,-324.00000,
GBR,A,HIST_STD,FS,C,012673,2016-12-31,BARCLAYS PLC,522110,117167.0000,92618.0000,119.3000,7329.0000,,25945.0000,,16956.40000,1562.00000,
GBR,A,HIST_STD,FS,C,012673,2017-12-31,BARCLAYS PLC,522110,192444.0000,114308.0000,79.9000,7407.0000,,25119.0000,,17050.10000,587.00000,
GBR,A,HIST_STD,FS,C,012673,2018-12-31,BARCLAYS PLC,522110,179373.0000,127205.0000,83.5000,11189.0000,,26684.0000,,17121.60000,1597.00000,
GBR,A,HIST_STD,FS,C,012673,2019-12-31,BARCLAYS PLC,522110,159432.0000,129279.0000,80.8000,12420.0000,,27752.0000,,17308.90000,2461.00000,
GBR,A,HIST_STD,FS,C,012673,2020-12-31,BARCLAYS PLC,522110,213427.0000,122136.0000,83.0000,7399.0000,,25674.0000,,17342.19600,1526.00000,
GBR,A,HIST_STD,FS,C,012673,2021-12-31,BARCLAYS PLC,522110,223334.0000,139668.0000,81.6000,12457.0000,,25367.0000,,16739.55700,6375.00000,
GBR,A,HIST_STD,FS,C,012673,2022-12-31,BARCLAYS PLC,522110,242259.0000,140905.0000,87.4000,17189.0000,,33486.0000,,15857.00000,5023.00000,
GBR,A,HIST_STD,FS,C,012673,2023-12-31,BARCLAYS PLC,522110,252520.0000,151348.0000,92.4000,29775.0000,,47735.0000,,15135.55400,4274.00000,
GBR,A,HIST_STD,FS,C,012673,2024-12-31,BARCLAYS PLC,522110,214381.0000,166386.0000,93.0000,33431.0000,,51659.0000,,14401.00000,5316.00000,
AUS,A,HIST_STD,INDL,C,013312,2015-06-30,BHP GROUP LTD,212,3201.0000,27969.0000,29.6700,11535.0000,0.0000,44636.0000,44636.0000,3210.85200,3422.00000,
AUS,A,HIST_STD,INDL,C,013312,2016-06-30,BHP GROUP LTD,212,4653.0000,31768.0000,26.8270,2802.0000,0.0000,30912.0000,30912.0000,3211.16000,-6385.00000,
AUS,A,HIST_STD,INDL,C,013312,2017-06-30,BHP GROUP LTD,212,1241.0000,29233.0000,26.1460,11487.0000,0.0000,38285.0000,38285.0000,3212.00000,5890.00000,
AUS,A,HIST_STD,INDL,C,013312,2018-06-30,BHP GROUP LTD,212,2736.0000,24069.0000,27.1610,15747.0000,0.0000,43638.0000,43638.0000,3211.49400,6626.00000,
AUS,A,HIST_STD,INDL,C,013312,2019-06-30,BHP GROUP LTD,212,1661.0000,23167.0000,28.9260,16541.0000,0.0000,44288.0000,44288.0000,2944.70300,8641.00000,
AUS,A,HIST_STD,INDL,C,013312,2020-06-30,BHP GROUP LTD,212,5012.0000,22036.0000,31.5890,14727.0000,0.0000,42931.0000,42931.0000,2945.62100,7956.00000,
AUS,A,HIST_STD,INDL,C,013312,2021-06-30,BHP GROUP LTD,212,2628.0000,18355.0000,40.1100,29319.0000,0.0000,60817.0000,60817.0000,2944.98200,11304.00000,
AUS,A,HIST_STD,INDL,C,013312,2022-06-30,BHP GROUP LTD,212,2622.0000,13806.0000,45.2950,32940.0000,0.0000,65098.0000,65098.0000,5061.27200,20245.00000,
AUS,A,HIST_STD,INDL,C,013312,2023-06-30,BHP GROUP LTD,212,7173.0000,15172.0000,40.2270,21582.0000,0.0000,53817.0000,53817.0000,5064.40900,12921.00000,
AUS,A,HIST_STD,INDL,C,013312,2024-06-30,BHP GROUP LTD,212,2084.0000,18634.0000,38.9620,22771.0000,0.0000,55658.0000,55658.0000,5070.27300,7897.00000,
AUS,A,HIST_STD,INDL,C,013312,2025-06-30,BHP GROUP LTD,212,2018.0000,22478.0000,39.3690,19240.0000,0.0000,51262.0000,51262.0000,5075.29100,9019.00000,
ESP,A,HIST_STD,INDL,C,013683,2014-12-31,TELEFONICA SA,517112,8693.0000,47457.0000,123.7000,7305.0000,0.0000,50377.0000,50377.0000,4528.97600,2814.00000,
ESP,A,HIST_STD,INDL,C,013683,2015-12-31,TELEFONICA SA,517112,12625.0000,44110.0000,129.8900,5648.0000,0.0000,47219.0000,47219.0000,4833.56000,-85.00000,
ESP,A,HIST_STD,INDL,C,013683,2016-12-31,TELEFONICA SA,517112,13977.0000,42865.0000,127.3230,6733.0000,0.0000,52036.0000,52036.0000,4896.57600,2113.00000,
ESP,A,HIST_STD,INDL,C,013683,2017-12-31,TELEFONICA SA,517112,9134.0000,43460.0000,122.7180,6959.0000,0.0000,52008.0000,52008.0000,5126.44400,2856.00000,
ESP,A,HIST_STD,INDL,C,013683,2018-12-31,TELEFONICA SA,517112,9158.0000,43146.0000,120.1380,5835.0000,0.0000,48693.0000,48693.0000,5126.63600,2929.00000,
ESP,A,HIST_STD,INDL,C,013683,2019-12-31,TELEFONICA SA,517112,10152.0000,46556.0000,113.8190,5373.0000,0.0000,48422.0000,48422.0000,5114.56900,860.00000,
ESP,A,HIST_STD,INDL,C,013683,2020-12-31,TELEFONICA SA,517112,8683.0000,42168.0000,112.7970,4656.0000,0.0000,43076.0000,43076.0000,5428.20000,1331.00000,
ESP,A,HIST_STD,INDL,C,013683,2021-12-31,TELEFONICA SA,517112,8327.0000,39844.0000,104.1500,2299.0000,0.0000,39277.0000,39277.0000,5639.71900,7884.00000,
ESP,A,HIST_STD,INDL,C,013683,2022-12-31,TELEFONICA SA,517112,5696.0000,39692.0000,103.6510,3319.0000,0.0000,39993.0000,39993.0000,5690.02000,1802.00000,
ESP,A,HIST_STD,INDL,C,013683,2023-12-31,TELEFONICA SA,517112,5704.0000,38411.0000,104.1420,2350.0000,0.0000,40652.0000,40652.0000,5639.35900,-1146.00000,
ESP,A,HIST_STD,INDL,C,013683,2024-12-31,TELEFONICA SA,517112,7617.0000,37404.0000,100.8700,4578.0000,0.0000,41315.0000,41315.0000,5643.28700,-318.00000,
ESP,A,HIST_STD,FS,C,014140,2014-12-31,BANCO SANTANDER SA,522110,70071.0000,144143.0000,185.4050,36472.0000,,71738.0000,,12582.94900,5711.00000,
ESP,A,HIST_STD,FS,C,014140,2015-12-31,BANCO SANTANDER SA,522110,62674.0000,163702.0000,193.8630,34351.0000,,67064.0000,,14394.20100,5690.00000,
ESP,A,HIST_STD,FS,C,014140,2016-12-31,BANCO SANTANDER SA,522110,68271.0000,160778.0000,188.4920,34936.0000,,69729.0000,,14580.86400,5870.00000,
ESP,A,HIST_STD,FS,C,014140,2017-12-31,BANCO SANTANDER SA,522110,54321.0000,163935.0000,202.2510,34981.0000,,70283.0000,,16132.24000,6224.00000,
ESP,A,HIST_STD,FS,C,014140,2018-12-31,BANCO SANTANDER SA,522110,64520.0000,182362.0000,202.7130,34318.0000,,68974.0000,,16224.32400,7250.00000,
ESP,A,HIST_STD,FS,C,014140,2019-12-31,BANCO SANTANDER SA,522110,88006.0000,179488.0000,196.4190,35654.0000,,72710.0000,,16609.68400,5920.00000,
ESP,A,HIST_STD,FS,C,014140,2020-12-31,BANCO SANTANDER SA,522110,65373.0000,173167.0000,193.5160,22079.0000,,60062.0000,,17312.20200,-9323.00000,
ESP,A,HIST_STD,FS,C,014140,2021-12-31,BANCO SANTANDER SA,522110,62878.0000,186416.0000,191.7000,28391.0000,,60050.0000,,17063.04900,7558.00000,
ESP,A,HIST_STD,FS,C,014140,2022-12-31,BANCO SANTANDER SA,522110,82821.0000,200402.0000,201.5160,48276.0000,,85482.0000,,16550.71300,9076.00000,
ESP,A,HIST_STD,FS,C,014140,2023-12-31,BANCO SANTANDER SA,522110,94295.0000,216956.0000,211.5150,78620.0000,,119622.0000,,15886.33000,10584.00000,
ESP,A,HIST_STD,FS,C,014140,2024-12-31,BANCO SANTANDER SA,522110,86282.0000,241667.0000,206.7530,85711.0000,,128557.0000,,15136.96300,11954.00000,
GBR,A,HIST_STD,INDL,C,014894,2015-03-31,VODAFONE GROUP PUBLIC LTD,517112,11316.0000,22428.0000,105.9700,2048.0000,0.0000,42227.0000,42227.0000,26512.03800,5704.00000,
GBR,A,HIST_STD,INDL,C,014894,2016-03-31,VODAFONE GROUP PUBLIC LTD,517112,14590.0000,29322.0000,111.6840,1783.0000,0.0000,40973.0000,40973.0000,26558.57000,-4024.00000,
GBR,A,HIST_STD,INDL,C,014894,2017-03-31,VODAFONE GROUP PUBLIC LTD,517112,10214.0000,34523.0000,98.3690,2530.0000,0.0000,47631.0000,47631.0000,26622.07900,-2190.00000,
GBR,A,HIST_STD,INDL,C,014894,2018-03-31,VODAFONE GROUP PUBLIC LTD,517112,8513.0000,32908.0000,95.0490,4278.0000,0.0000,46571.0000,46571.0000,26675.76500,4408.00000,
GBR,A,HIST_STD,INDL,C,014894,2019-03-31,VODAFONE GROUP PUBLIC LTD,517112,4270.0000,48685.0000,94.4420,4057.0000,0.0000,43666.0000,43666.0000,27230.37600,-4485.00000,
GBR,A,HIST_STD,INDL,C,014894,2020-03-31,VODAFONE GROUP PUBLIC LTD,517112,11826.0000,62892.0000,104.0000,4367.0000,0.0000,44974.0000,44974.0000,26772.16500,-920.00000,
GBR,A,HIST_STD,INDL,C,014894,2021-03-31,VODAFONE GROUP PUBLIC LTD,517112,8488.0000,59272.0000,105.0000,3421.0000,0.0000,43809.0000,43809.0000,28224.19300,112.00000,
GBR,A,HIST_STD,INDL,C,014894,2022-03-31,VODAFONE GROUP PUBLIC LTD,517112,11961.0000,58131.0000,104.0000,5367.0000,0.0000,45580.0000,45580.0000,28370.05100,2088.00000,
GBR,A,HIST_STD,INDL,C,014894,2023-03-31,VODAFONE GROUP PUBLIC LTD,517112,14721.0000,51669.0000,104.0000,4462.0000,0.0000,45706.0000,45706.0000,26992.56500,11838.00000,
GBR,A,HIST_STD,INDL,C,014894,2024-03-31,VODAFONE GROUP PUBLIC LTD,517112,8659.0000,48328.0000,93.0000,3474.0000,0.0000,36717.0000,36717.0000,27080.12200,1205.00000,
GBR,A,HIST_STD,INDL,C,014894,2025-03-31,VODAFONE GROUP PUBLIC LTD,517112,7047.0000,46096.0000,88.7800,3375.0000,0.0000,37448.0000,37448.0000,24965.47300,-4147.00000,
ESP,A,HIST_STD,FS,C,015181,2014-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,78782.0000,62956.0000,108.7700,13222.0000,,28038.0000,,6129.82800,2618.00000,
ESP,A,HIST_STD,FS,C,015181,2015-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,68401.0000,82274.0000,137.9680,13903.0000,,29531.0000,,6327.76200,2430.00000,
ESP,A,HIST_STD,FS,C,015181,2016-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,46561.0000,76375.0000,134.7920,17500.0000,,34666.0000,,6559.38400,3215.00000,
ESP,A,HIST_STD,FS,C,015181,2017-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,40074.0000,63915.0000,131.8560,19071.0000,,34726.0000,,6654.54700,3218.00000,
ESP,A,HIST_STD,FS,C,015181,2018-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,6175.0000,63970.0000,125.6270,21047.0000,,36889.0000,,6620.62900,5011.00000,
ESP,A,HIST_STD,FS,C,015181,2019-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,4323.0000,71685.0000,126.9730,21432.0000,,37098.0000,,,3093.00000,
ESP,A,HIST_STD,FS,C,015181,2020-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,12084.0000,68741.0000,123.1740,13652.0000,,28087.0000,,6653.53400,2647.00000,
ESP,A,HIST_STD,FS,C,015181,2021-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,10672.0000,61501.0000,110.4320,17052.0000,,28888.0000,,6540.25300,4014.00000,
ESP,A,HIST_STD,FS,C,015181,2022-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,,58717.0000,121.5240,22607.0000,,35742.0000,,6024.63100,6420.00000,
ESP,A,HIST_STD,FS,C,015181,2023-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,32926.0000,73954.0000,121.4860,39400.0000,,55969.0000,,5833.55400,7674.00000,
ESP,A,HIST_STD,FS,C,015181,2024-12-31,BANCO BILBAO VIZCAYA ARGENTA,522110,29405.0000,75756.0000,125.9160,53751.0000,,72956.0000,,5756.61900,9666.00000,
ESP,A,HIST_STD,INDL,C,015319,2014-12-31,REPSOL SA,324110,4128.0000,8938.0000,24.2890,306.0000,0.0000,39765.0000,39765.0000,1342.58300,1015.00000,
ESP,A,HIST_STD,INDL,C,015319,2015-12-31,REPSOL SA,324110,7211.0000,12031.0000,27.1110,80.0000,0.0000,33532.0000,33532.0000,1382.31400,-1249.00000,
ESP,A,HIST_STD,INDL,C,015319,2016-12-31,REPSOL SA,324110,7093.0000,10946.0000,24.5350,1515.0000,0.0000,28440.0000,28440.0000,1465.55000,1409.00000,
ESP,A,HIST_STD,INDL,C,015319,2017-12-31,REPSOL SA,324110,4373.0000,11358.0000,22.3250,2627.0000,0.0000,35358.0000,35358.0000,1524.36700,2092.00000,
ESP,A,HIST_STD,INDL,C,015319,2018-12-31,REPSOL SA,324110,4436.0000,10763.0000,24.5060,2859.0000,0.0000,43578.0000,43578.0000,1534.72000,1900.00000,
ESP,A,HIST_STD,INDL,C,015319,2019-12-31,REPSOL SA,324110,6491.0000,10859.0000,22.7050,2071.0000,0.0000,42478.0000,42478.0000,1485.27500,-3845.00000,
ESP,A,HIST_STD,INDL,C,015319,2020-12-31,REPSOL SA,324110,3636.0000,12022.0000,23.3290,-613.0000,0.0000,28249.0000,28249.0000,1507.79500,-3343.00000,
ESP,A,HIST_STD,INDL,C,015319,2021-12-31,REPSOL SA,324110,4491.0000,10107.0000,23.2680,4165.0000,0.0000,44529.0000,44529.0000,1463.28500,2439.00000,
ESP,A,HIST_STD,INDL,C,015319,2022-12-31,REPSOL SA,324110,3229.0000,10130.0000,23.7700,8239.0000,0.0000,69291.0000,69291.0000,1327.17000,4191.00000,
ESP,A,HIST_STD,INDL,C,015319,2023-12-31,REPSOL SA,324110,2214.0000,8348.0000,24.5370,4600.0000,0.0000,53118.0000,53118.0000,1216.81700,3108.00000,
ESP,A,HIST_STD,INDL,C,015319,2024-12-31,REPSOL SA,324110,2780.0000,9405.0000,25.1360,2863.0000,0.0000,51387.0000,51387.0000,1157.20800,1696.00000,
IRL,A,HIST_STD,INDL,C,015444,2014-12-31,CRH PLC,327310,447.0000,5419.0000,80.4000,950.0000,0.0000,18912.0000,18912.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2015-12-31,CRH PLC,327310,756.0000,8465.0000,88.6500,1290.0000,0.0000,23635.0000,23635.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2016-12-31,CRH PLC,327310,275.0000,7515.0000,87.0000,2015.0000,0.0000,27104.0000,27104.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2017-12-31,CRH PLC,327310,316.0000,7660.0000,85.0000,2084.0000,0.0000,25220.0000,25220.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2018-12-31,CRH PLC,327310,618.0000,8698.0000,90.0000,2203.0000,0.0000,26790.0000,26790.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2019-12-31,CRH PLC,327310,1086.0000,9439.0000,80.3000,2487.0000,0.0000,25129.0000,25129.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2020-12-31,CRH PLC,327310,1553.0000,12297.0000,77.1000,2506.0000,0.0000,27587.0000,27587.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2021-12-31,CRH PLC,327310,846.0000,11312.0000,77.4000,3589.0000,0.0000,30981.0000,30981.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2022-12-31,CRH PLC,327310,1751.0000,9204.0000,75.8000,3927.0000,0.0000,32723.0000,32723.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2023-12-31,CRH PLC,327310,2152.0000,10987.0000,78.5000,4490.0000,0.0000,34949.0000,34949.0000,,,
IRL,A,HIST_STD,INDL,C,015444,2024-12-31,CRH PLC,327310,3331.0000,12233.0000,79.8000,4929.0000,0.0000,35572.0000,35572.0000,,,
GBR,A,HIST_STD,INDL,C,015508,2014-12-31,ANGLO AMERICAN PLC,212,1618.0000,16917.0000,95.0000,4271.0000,0.0000,27073.0000,27073.0000,1280.00600,-2513.00000,
GBR,A,HIST_STD,INDL,C,015508,2015-12-31,ANGLO AMERICAN PLC,212,1649.0000,16318.0000,128.0000,1364.0000,0.0000,20455.0000,20455.0000,1284.52700,-5624.00000,
GBR,A,HIST_STD,INDL,C,015508,2016-12-31,ANGLO AMERICAN PLC,212,1806.0000,11363.0000,95.0000,3254.0000,0.0000,21378.0000,21378.0000,1278.49900,1594.00000,
GBR,A,HIST_STD,INDL,C,015508,2017-12-31,ANGLO AMERICAN PLC,212,1351.0000,10620.0000,69.0000,5191.0000,0.0000,26243.0000,26243.0000,1269.97100,3166.00000,
GBR,A,HIST_STD,INDL,C,015508,2018-12-31,ANGLO AMERICAN PLC,212,600.0000,8371.0000,64.0000,5061.0000,0.0000,27610.0000,27610.0000,1266.74300,3549.00000,
GBR,A,HIST_STD,INDL,C,015508,2019-12-31,ANGLO AMERICAN PLC,212,990.0000,9744.0000,60.0000,6290.0000,0.0000,29870.0000,29870.0000,1242.26800,3547.00000,
GBR,A,HIST_STD,INDL,C,015508,2020-12-31,ANGLO AMERICAN PLC,212,1194.0000,12317.0000,95.0000,6629.0000,0.0000,30902.0000,30902.0000,1238.75700,2089.00000,
GBR,A,HIST_STD,INDL,C,015508,2021-12-31,ANGLO AMERICAN PLC,212,1235.0000,11621.0000,106.0000,17198.0000,0.0000,41554.0000,41554.0000,1218.22100,8562.00000,
GBR,A,HIST_STD,INDL,C,015508,2022-12-31,ANGLO AMERICAN PLC,212,1420.0000,12945.0000,105.0000,10896.0000,0.0000,35118.0000,35118.0000,1212.96000,4514.00000,
GBR,A,HIST_STD,INDL,C,015508,2023-12-31,ANGLO AMERICAN PLC,212,1740.0000,15172.0000,,6534.0000,0.0000,30652.0000,30652.0000,1212.33200,283.00000,
GBR,A,HIST_STD,INDL,C,015508,2024-12-31,ANGLO AMERICAN PLC,212,2019.0000,16191.0000,55.5420,4924.0000,0.0000,27290.0000,27290.0000,1213.39300,-3068.00000,
GBR,A,HIST_STD,FS,C,015509,2014-12-31,HSBC HLDGS PLC,522110,163902.0000,135889.0000,257.6030,34875.0000,,79910.0000,,19132.53700,13115.00000,
GBR,A,HIST_STD,FS,C,015509,2015-12-31,HSBC HLDGS PLC,522110,137746.0000,114530.0000,255.2030,33598.0000,,76953.0000,,19603.51700,12572.00000,
GBR,A,HIST_STD,FS,C,015509,2016-12-31,HSBC HLDGS PLC,522110,125587.0000,130965.0000,235.1750,22949.0000,,62917.0000,,19838.23000,1299.00000,
GBR,A,HIST_STD,FS,C,015509,2017-12-31,HSBC HLDGS PLC,522110,169105.0000,133918.0000,228.6870,29938.0000,,66591.0000,,19960.12600,9683.00000,
GBR,A,HIST_STD,FS,C,015509,2018-12-31,HSBC HLDGS PLC,522110,219180.0000,178527.0000,235.2170,39128.0000,,75554.0000,,19980.91500,12608.00000,
GBR,A,HIST_STD,FS,C,015509,2019-12-31,HSBC HLDGS PLC,522110,227296.0000,187720.0000,235.3510,44929.0000,,82685.0000,,20206.41600,5969.00000,
GBR,A,HIST_STD,FS,C,015509,2020-12-31,HSBC HLDGS PLC,522110,190081.0000,175755.0000,226.0590,24045.0000,,66204.0000,,20183.79600,3898.00000,
GBR,A,HIST_STD,FS,C,015509,2021-12-31,HSBC HLDGS PLC,522110,179041.0000,173120.0000,219.6970,29192.0000,,62297.0000,,20073.12300,12607.00000,
GBR,A,HIST_STD,FS,C,015509,2022-12-31,HSBC HLDGS PLC,522110,177303.0000,156426.0000,219.1990,42351.0000,,79277.0000,,19739.15500,14822.00000,
GBR,A,HIST_STD,FS,C,015509,2023-12-31,HSBC HLDGS PLC,522110,242299.0000,166765.0000,220.8610,91877.0000,,127679.0000,,19006.43900,22432.00000,
GBR,A,HIST_STD,FS,C,015509,2024-12-31,HSBC HLDGS PLC,522110,248220.0000,175885.0000,211.3040,107097.0000,,143477.0000,,17918.00000,22917.00000,
FRA,A,HIST_STD,FS,C,015532,2014-12-31,BNP PARIBAS,522110,138784.0000,199040.0000,187.9530,27903.0000,,58119.0000,,1242.98600,-83.00000,
FRA,A,HIST_STD,FS,C,015532,2015-12-31,BNP PARIBAS,522110,122029.0000,187255.0000,189.0770,30293.0000,,63351.0000,,1244.76100,6385.00000,
FRA,A,HIST_STD,FS,C,015532,2016-12-31,BNP PARIBAS,522110,118593.0000,172418.0000,192.0920,29894.0000,,62550.0000,,1246.21700,7470.00000,
FRA,A,HIST_STD,FS,C,015532,2017-12-31,BNP PARIBAS,522110,104694.0000,179768.0000,196.1280,30530.0000,,63373.0000,,1248.05200,7537.00000,
FRA,A,HIST_STD,FS,C,015532,2018-12-31,BNP PARIBAS,522110,78469.0000,218102.0000,202.6240,24818.0000,,58163.0000,,1249.07200,7159.00000,
FRA,A,HIST_STD,FS,C,015532,2019-12-31,BNP PARIBAS,522110,68726.0000,254957.0000,198.8160,28442.0000,,62952.0000,,1249.07200,7745.00000,
