gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,emp,revt,costat,naics
019744,2015-12-31,2015,INDL,C,D,STD,JD.COM INC,USD,13147.3910,105.9630,27985.8830,A,449210
019744,2016-12-31,2016,INDL,C,D,STD,JD.COM INC,USD,23098.5910,120.6220,37465.3100,A,449210
019744,2017-12-31,2017,INDL,C,D,STD,JD.COM INC,USD,28288.7300,157.8310,55689.3710,A,449210
019744,2018-12-31,2018,INDL,C,D,STD,JD.COM INC,USD,30411.4410,178.9270,67175.1770,A,449210
019744,2019-12-31,2019,INDL,C,D,STD,JD.COM INC,USD,37300.5340,227.7300,82850.5380,A,449210
019744,2020-12-31,2020,INDL,C,D,STD,JD.COM INC,USD,64718.4360,314.9060,114299.1400,A,449210
019744,2021-12-31,2021,INDL,C,D,STD,JD.COM INC,USD,78160.4000,385.3570,149800.1270,A,449210
019744,2022-12-31,2022,INDL,C,D,STD,JD.COM INC,USD,86303.5120,450.6790,151690.6190,A,449210
019744,2023-12-31,2023,INDL,C,D,STD,JD.COM INC,USD,88702.1540,517.1240,152970.2400,A,449210
020530,2015-03-31,2014,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,41205.6780,34.9850,12292.9500,A,519290
020530,2016-03-31,2015,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,56521.4020,36.4460,15685.9490,A,519290
020530,2017-03-31,2016,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,73630.2880,50.0970,22994.1020,A,519290
020530,2018-03-31,2017,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,114326.4360,66.4210,39898.2880,A,519290
020530,2019-03-31,2018,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,143795.8030,101.9580,56149.5530,A,519290
020530,2020-03-31,2019,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,185397.2770,117.6000,71972.6660,A,519290
020530,2021-03-31,2020,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,257939.3520,251.4620,109463.4300,A,519290
020530,2022-03-31,2021,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,267438.3370,254.9410,134552.8470,A,519290
020530,2023-03-31,2022,INDL,C,D,STD,ALIBABA GROUP HLDG,USD,255197.1360,235.2160,126457.9980,A,519290
020779,2015-07-31,2015,INDL,C,D,STD,CISCO SYSTEMS INC,USD,113481.0000,71.8330,49161.0000,A,334118
020779,2016-07-31,2016,INDL,C,D,STD,CISCO SYSTEMS INC,USD,121652.0000,73.7000,49247.0000,A,334118
020779,2017-07-31,2017,INDL,C,D,STD,CISCO SYSTEMS INC,USD,129818.0000,72.9000,48005.0000,A,334118
020779,2018-07-31,2018,INDL,C,D,STD,CISCO SYSTEMS INC,USD,108784.0000,74.2000,49330.0000,A,334118
020779,2019-07-31,2019,INDL,C,D,STD,CISCO SYSTEMS INC,USD,97793.0000,75.9000,51904.0000,A,334118
020779,2020-07-31,2020,INDL,C,D,STD,CISCO SYSTEMS INC,USD,94853.0000,77.5000,49301.0000,A,334118
020779,2021-07-31,2021,INDL,C,D,STD,CISCO SYSTEMS INC,USD,97497.0000,79.5000,49818.0000,A,334118
020779,2022-07-31,2022,INDL,C,D,STD,CISCO SYSTEMS INC,USD,94002.0000,83.3000,51557.0000,A,334118
020779,2023-07-31,2023,INDL,C,D,STD,CISCO SYSTEMS INC,USD,101852.0000,84.9000,56998.0000,A,334118
022260,2015-12-31,2015,INDL,C,D,STD,HCA HEALTHCARE INC,USD,32744.0000,233.0000,39678.0000,A,622110
022260,2016-12-31,2016,INDL,C,D,STD,HCA HEALTHCARE INC,USD,33758.0000,241.0000,41490.0000,A,622110
022260,2017-12-31,2017,INDL,C,D,STD,HCA HEALTHCARE INC,USD,36593.0000,253.0000,43614.0000,A,622110
022260,2018-12-31,2018,INDL,C,D,STD,HCA HEALTHCARE INC,USD,39207.0000,262.0000,46677.0000,A,622110
022260,2019-12-31,2019,INDL,C,D,STD,HCA HEALTHCARE INC,USD,45058.0000,280.0000,51336.0000,A,622110
022260,2020-12-31,2020,INDL,C,D,STD,HCA HEALTHCARE INC,USD,47490.0000,275.0000,51533.0000,A,622110
022260,2021-12-31,2021,INDL,C,D,STD,HCA HEALTHCARE INC,USD,50742.0000,284.0000,58752.0000,A,622110
022260,2022-12-31,2022,INDL,C,D,STD,HCA HEALTHCARE INC,USD,52438.0000,294.0000,60233.0000,A,622110
022260,2023-12-31,2023,INDL,C,D,STD,HCA HEALTHCARE INC,USD,56211.0000,310.0000,64968.0000,A,622110
024625,2015-12-31,2015,INDL,C,D,STD,TOTALENERGIES SE,USD,224484.0000,96.0190,143421.0000,A,324110
024625,2016-12-31,2016,INDL,C,D,STD,TOTALENERGIES SE,USD,230978.0000,102.1680,127925.0000,A,324110
024625,2017-12-31,2017,INDL,C,D,STD,TOTALENERGIES SE,USD,242631.0000,98.2770,149099.0000,A,324110
024625,2018-12-31,2018,INDL,C,D,STD,TOTALENERGIES SE,USD,256762.0000,104.4600,184106.0000,A,324110
024625,2019-12-31,2019,INDL,C,D,STD,TOTALENERGIES SE,USD,273294.0000,107.7760,176249.0000,A,324110
024625,2020-12-31,2020,INDL,C,D,STD,TOTALENERGIES SE,USD,266132.0000,105.4760,119704.0000,A,324110
024625,2021-12-31,2021,INDL,C,D,STD,TOTALENERGIES SE,USD,293458.0000,101.3090,184634.0000,A,324110
024625,2022-12-31,2022,INDL,C,D,STD,TOTALENERGIES SE,USD,303864.0000,101.2790,263310.0000,A,324110
024625,2023-12-31,2023,INDL,C,D,STD,TOTALENERGIES SE,USD,283654.0000,102.5790,218945.0000,A,324110
024856,2015-12-31,2015,INDL,C,D,STD,GILEAD SCIENCES INC,USD,51839.0000,8.0000,32639.0000,A,325414
024856,2016-12-31,2016,INDL,C,D,STD,GILEAD SCIENCES INC,USD,56977.0000,9.0000,30390.0000,A,325414
024856,2017-12-31,2017,INDL,C,D,STD,GILEAD SCIENCES INC,USD,70283.0000,10.0000,26107.0000,A,325414
024856,2018-12-31,2018,INDL,C,D,STD,GILEAD SCIENCES INC,USD,63675.0000,11.0000,22127.0000,A,325414
024856,2019-12-31,2019,INDL,C,D,STD,GILEAD SCIENCES INC,USD,61627.0000,11.8000,22449.0000,A,325414
024856,2020-12-31,2020,INDL,C,D,STD,GILEAD SCIENCES INC,USD,68407.0000,13.6000,24689.0000,A,325414
024856,2021-12-31,2021,INDL,C,D,STD,GILEAD SCIENCES INC,USD,67952.0000,14.4000,27305.0000,A,325414
024856,2022-12-31,2022,INDL,C,D,STD,GILEAD SCIENCES INC,USD,63171.0000,17.0000,27281.0000,A,325414
024856,2023-12-31,2023,INDL,C,D,STD,GILEAD SCIENCES INC,USD,62125.0000,18.0000,27116.0000,A,325414
025645,2016-02-29,2015,INDL,C,D,STD,ALBERTSONS COS INC,USD,,,,A,445110
025645,2017-02-28,2016,INDL,C,D,STD,ALBERTSONS COS INC,USD,,,,A,445110
025645,2018-02-28,2017,INDL,C,D,STD,ALBERTSONS COS INC,USD,,,,A,445110
025645,2019-02-28,2018,INDL,C,D,STD,ALBERTSONS COS INC,USD,20776.6000,,60534.5000,A,445110
025645,2020-02-29,2019,INDL,C,D,STD,ALBERTSONS COS INC,USD,24735.1000,270.0000,62455.1000,A,445110
025645,2021-02-28,2020,INDL,C,D,STD,ALBERTSONS COS INC,USD,26598.0000,300.0000,69690.4000,A,445110
025645,2022-02-28,2021,INDL,C,D,STD,ALBERTSONS COS INC,USD,28123.0000,290.0000,71887.0000,A,445110
025645,2023-02-28,2022,INDL,C,D,STD,ALBERTSONS COS INC,USD,26168.2000,290.0000,77649.7000,A,445110
025645,2024-02-29,2023,INDL,C,D,STD,ALBERTSONS COS INC,USD,26221.1000,285.0000,79237.7000,A,445110
026156,2015-10-31,2015,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,81270.0000,240.0000,52107.0000,A,334111
026156,2016-10-31,2016,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,79679.0000,195.0000,50123.0000,A,334111
026156,2017-10-31,2017,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,61406.0000,66.0000,28871.0000,A,334111
026156,2018-10-31,2018,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,55493.0000,60.0000,30852.0000,A,334111
026156,2019-10-31,2019,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,51803.0000,61.6000,29135.0000,A,334111
026156,2020-10-31,2020,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,54015.0000,59.4000,26982.0000,A,334111
026156,2021-10-31,2021,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,57699.0000,60.4000,27784.0000,A,334111
026156,2022-10-31,2022,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,57123.0000,60.2000,28496.0000,A,334111
026156,2023-10-31,2023,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,57153.0000,62.0000,29135.0000,A,334111
027914,2015-12-31,2015,FS,C,D,STD,HUMANA INC,USD,24705.0000,50.1000,54289.0000,A,621491
027914,2015-12-31,2015,INDL,C,D,STD,HUMANA INC,USD,24705.0000,50.1000,54289.0000,A,621491
027914,2016-12-31,2016,FS,C,D,STD,HUMANA INC,USD,25396.0000,51.6000,54962.0000,A,621491
027914,2016-12-31,2016,INDL,C,D,STD,HUMANA INC,USD,25396.0000,51.6000,54932.0000,A,621491
027914,2017-12-31,2017,FS,C,D,STD,HUMANA INC,USD,27178.0000,45.9000,53767.0000,A,621491
027914,2017-12-31,2017,INDL,C,D,STD,HUMANA INC,USD,27178.0000,45.9000,53732.0000,A,621491
027914,2018-12-31,2018,FS,C,D,STD,HUMANA INC,USD,25413.0000,41.6000,56912.0000,A,621491
027914,2018-12-31,2018,INDL,C,D,STD,HUMANA INC,USD,25413.0000,41.6000,56912.0000,A,621491
027914,2019-12-31,2019,FS,C,D,STD,HUMANA INC,USD,29074.0000,46.0000,65394.0000,A,621491
027914,2019-12-31,2019,INDL,C,D,STD,HUMANA INC,USD,29074.0000,46.0000,64888.0000,A,621491
027914,2020-12-31,2020,FS,C,D,STD,HUMANA INC,USD,34969.0000,48.7000,76546.0000,A,621491
027914,2020-12-31,2020,INDL,C,D,STD,HUMANA INC,USD,34969.0000,48.7000,76546.0000,A,621491
027914,2021-12-31,2021,FS,C,D,STD,HUMANA INC,USD,44358.0000,95.5000,83064.0000,A,621491
027914,2021-12-31,2021,INDL,C,D,STD,HUMANA INC,USD,44358.0000,95.5000,83064.0000,A,621491
027914,2022-12-31,2022,FS,C,D,STD,HUMANA INC,USD,43055.0000,67.1000,92870.0000,A,621491
027914,2022-12-31,2022,INDL,C,D,STD,HUMANA INC,USD,43055.0000,67.1000,92870.0000,A,621491
027914,2023-12-31,2023,FS,C,D,STD,HUMANA INC,USD,47065.0000,67.6000,106410.0000,A,621491
027914,2023-12-31,2023,INDL,C,D,STD,HUMANA INC,USD,47065.0000,67.6000,106410.0000,A,621491
028195,2015-08-31,2015,INDL,C,D,STD,JABIL INC,USD,9603.2070,161.0000,17899.1960,A,334412
028195,2016-08-31,2016,INDL,C,D,STD,JABIL INC,USD,10322.6770,138.0000,18353.0860,A,334412
028195,2017-08-31,2017,INDL,C,D,STD,JABIL INC,USD,11095.9950,170.0000,19063.1210,A,334412
028195,2018-08-31,2018,INDL,C,D,STD,JABIL INC,USD,12045.6410,199.0000,22095.4160,A,334412
028195,2019-08-31,2019,INDL,C,D,STD,JABIL INC,USD,12970.4750,200.0000,25282.3200,A,334412
028195,2020-08-31,2020,INDL,C,D,STD,JABIL INC,USD,14397.4160,240.0000,27266.4380,A,334412
028195,2021-08-31,2021,INDL,C,D,STD,JABIL INC,USD,16654.0000,238.0000,29285.0000,A,334412
028195,2022-08-31,2022,INDL,C,D,STD,JABIL INC,USD,19717.0000,250.0000,33478.0000,A,334412
028195,2023-08-31,2023,INDL,C,D,STD,JABIL INC,USD,19424.0000,236.0000,34702.0000,A,334412
028349,2015-12-31,2015,FS,C,D,STD,ALLSTATE CORP,USD,104656.0000,41.6000,35806.0000,A,524126
028349,2015-12-31,2015,INDL,C,D,STD,ALLSTATE CORP,USD,104656.0000,41.6000,35326.0000,A,524126
028349,2016-12-31,2016,FS,C,D,STD,ALLSTATE CORP,USD,108610.0000,43.5000,36710.0000,A,524126
028349,2016-12-31,2016,INDL,C,D,STD,ALLSTATE CORP,USD,108610.0000,43.5000,36128.0000,A,524126
028349,2017-12-31,2017,FS,C,D,STD,ALLSTATE CORP,USD,112422.0000,42.9000,38756.0000,A,524126
028349,2017-12-31,2017,INDL,C,D,STD,ALLSTATE CORP,USD,112422.0000,42.9000,37834.0000,A,524126
028349,2018-12-31,2018,FS,C,D,STD,ALLSTATE CORP,USD,112249.0000,45.7000,40095.0000,A,524126
028349,2018-12-31,2018,INDL,C,D,STD,ALLSTATE CORP,USD,112249.0000,45.7000,39364.0000,A,524126
028349,2019-12-31,2019,FS,C,D,STD,ALLSTATE CORP,USD,119950.0000,46.2900,44958.0000,A,524126
028349,2019-12-31,2019,INDL,C,D,STD,ALLSTATE CORP,USD,119950.0000,46.2900,44675.0000,A,524126
028349,2020-12-31,2020,FS,C,D,STD,ALLSTATE CORP,USD,125987.0000,42.1600,45008.0000,A,524126
028349,2020-12-31,2020,INDL,C,D,STD,ALLSTATE CORP,USD,125987.0000,42.1600,44791.0000,A,524126
028349,2021-12-31,2021,FS,C,D,STD,ALLSTATE CORP,USD,99440.0000,54.7000,50759.0000,A,524126
028349,2021-12-31,2021,INDL,C,D,STD,ALLSTATE CORP,USD,99440.0000,54.7000,50588.0000,A,524126
028349,2022-12-31,2022,FS,C,D,STD,ALLSTATE CORP,USD,97957.0000,54.5000,51575.0000,A,524126
028349,2022-12-31,2022,INDL,C,D,STD,ALLSTATE CORP,USD,97957.0000,54.5000,51329.0000,A,524126
028349,2023-12-31,2023,FS,C,D,STD,ALLSTATE CORP,USD,103362.0000,53.4000,57408.0000,A,524126
028349,2023-12-31,2023,INDL,C,D,STD,ALLSTATE CORP,USD,103362.0000,53.4000,57094.0000,A,524126
028787,2015-06-30,2015,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,3390.9000,12.0000,15270.0000,A,4244
028787,2016-06-30,2016,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,3455.4000,13.0000,16104.8000,A,4244
028787,2017-06-30,2017,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,3804.1000,14.0000,16761.8000,A,4244
028787,2018-06-30,2018,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,4000.9000,15.0000,17619.9000,A,4244
028787,2019-06-30,2019,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,4653.5000,18.0000,19548.8000,A,4244
028787,2020-06-30,2020,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,7719.7000,20.0000,23981.7000,A,4244
028787,2021-06-30,2021,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,7845.7000,23.0000,29203.1000,A,4244
028787,2022-06-30,2022,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,12378.0000,35.0000,47194.1000,A,4244
028787,2023-06-30,2023,INDL,C,D,STD,PERFORMANCE FOOD GROUP CO,USD,12499.0000,35.0000,53354.7000,A,4244
029028,2015-08-31,2015,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,33440.0000,205.0000,116199.0000,A,455211
029028,2016-08-31,2016,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,33163.0000,218.0000,118719.0000,A,455211
029028,2017-08-31,2017,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,36347.0000,231.0000,129025.0000,A,455211
029028,2018-08-31,2018,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,40830.0000,245.0000,141576.0000,A,455211
029028,2019-08-31,2019,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,45400.0000,254.0000,152703.0000,A,455211
029028,2020-08-31,2020,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,55556.0000,273.0000,166761.0000,A,455211
029028,2021-08-31,2021,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,59268.0000,288.0000,195929.0000,A,455211
029028,2022-08-31,2022,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,64166.0000,304.0000,226954.0000,A,455211
029028,2023-08-31,2023,INDL,C,D,STD,COSTCO WHOLESALE CORP,USD,68994.0000,316.0000,242290.0000,A,455211
030990,2015-12-31,2015,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,334048.0000,45.4000,25038.0000,A,522210
030990,2015-12-31,2015,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,334048.0000,45.4000,25038.0000,A,522210
030990,2016-12-31,2016,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,357033.0000,47.3000,27495.0000,A,522210
030990,2016-12-31,2016,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,357033.0000,47.3000,27495.0000,A,522210
030990,2017-12-31,2017,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,365693.0000,49.3000,29999.0000,A,522210
030990,2017-12-31,2017,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,365693.0000,49.3000,30089.0000,A,522210
030990,2018-12-31,2018,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,372538.0000,47.6000,31831.0000,A,522210
030990,2018-12-31,2018,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,372538.0000,47.6000,31831.0000,A,522210
030990,2019-12-31,2019,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,390365.0000,51.9000,33907.0000,A,522210
030990,2019-12-31,2019,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,390365.0000,51.9000,33907.0000,A,522210
030990,2020-12-31,2020,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,421602.0000,51.9850,31607.0000,A,522210
030990,2020-12-31,2020,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,421602.0000,51.9850,31607.0000,A,522210
030990,2021-12-31,2021,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,432381.0000,50.7670,32033.0000,A,522210
030990,2021-12-31,2021,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,432381.0000,50.7670,32033.0000,A,522210
030990,2022-12-31,2022,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,455249.0000,55.9430,38373.0000,A,522210
030990,2022-12-31,2022,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,455249.0000,55.9430,38373.0000,A,522210
030990,2023-12-31,2023,FS,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,478464.0000,51.9870,49484.0000,A,522210
030990,2023-12-31,2023,INDL,C,D,STD,CAPITAL ONE FINANCIAL CORP,USD,478464.0000,51.9870,49484.0000,A,522210
031521,2015-09-30,2015,FS,C,D,STD,STONEX GROUP INC,USD,5070.0000,1.2310,34693.2000,A,523160
031521,2015-09-30,2015,INDL,C,D,STD,STONEX GROUP INC,USD,5070.0000,1.2310,34693.2000,A,523160
031521,2016-09-30,2016,FS,C,D,STD,STONEX GROUP INC,USD,5951.3000,1.4640,14754.9000,A,523160
031521,2016-09-30,2016,INDL,C,D,STD,STONEX GROUP INC,USD,5951.3000,1.4640,14754.9000,A,523160
031521,2017-09-30,2017,FS,C,D,STD,STONEX GROUP INC,USD,6243.4000,1.6070,29423.6000,A,523160
031521,2017-09-30,2017,INDL,C,D,STD,STONEX GROUP INC,USD,6243.4000,1.6070,29423.6000,A,523160
031521,2018-09-30,2018,FS,C,D,STD,STONEX GROUP INC,USD,7824.7000,1.7010,27622.7000,A,523160
031521,2018-09-30,2018,INDL,C,D,STD,STONEX GROUP INC,USD,7824.7000,1.7010,27622.7000,A,523160
031521,2019-09-30,2019,FS,C,D,STD,STONEX GROUP INC,USD,9936.1000,2.0120,32897.0000,A,523160
031521,2019-09-30,2019,INDL,C,D,STD,STONEX GROUP INC,USD,9936.1000,2.0120,32897.0000,A,523160
031521,2020-09-30,2020,FS,C,D,STD,STONEX GROUP INC,USD,13474.9000,2.9500,54139.6000,A,523160
031521,2020-09-30,2020,INDL,C,D,STD,STONEX GROUP INC,USD,13474.9000,2.9500,54139.6000,A,523160
031521,2021-09-30,2021,FS,C,D,STD,STONEX GROUP INC,USD,18839.6000,3.2420,42534.2000,A,523160
031521,2021-09-30,2021,INDL,C,D,STD,STONEX GROUP INC,USD,18839.6000,3.2420,42534.2000,A,523160
031521,2022-09-30,2022,FS,C,D,STD,STONEX GROUP INC,USD,19859.6000,3.6150,66036.0000,A,523160
031521,2022-09-30,2022,INDL,C,D,STD,STONEX GROUP INC,USD,19859.6000,3.6150,66036.0000,A,523160
031521,2023-09-30,2023,FS,C,D,STD,STONEX GROUP INC,USD,21938.7000,4.1370,60856.1000,A,523160
031521,2023-09-30,2023,INDL,C,D,STD,STONEX GROUP INC,USD,21938.7000,4.1370,60856.1000,A,523160
031587,2015-01-31,2014,INDL,C,D,STD,DOLLAR TREE INC,USD,3567.0000,90.0000,8602.2000,A,455219
031587,2016-01-31,2015,INDL,C,D,STD,DOLLAR TREE INC,USD,15901.2000,167.8000,15498.4000,A,455219
031587,2017-01-31,2016,INDL,C,D,STD,DOLLAR TREE INC,USD,15701.6000,176.8000,20719.2000,A,455219
031587,2018-01-31,2017,INDL,C,D,STD,DOLLAR TREE INC,USD,16332.8000,176.1000,22245.5000,A,455219
031587,2019-01-31,2018,INDL,C,D,STD,DOLLAR TREE INC,USD,13501.2000,182.1000,22823.3000,A,455219
031587,2020-01-31,2019,INDL,C,D,STD,DOLLAR TREE INC,USD,19574.6000,193.1000,23610.8000,A,455219
031587,2021-01-31,2020,INDL,C,D,STD,DOLLAR TREE INC,USD,20696.0000,199.3270,25509.3000,A,455219
031587,2022-01-31,2021,INDL,C,D,STD,DOLLAR TREE INC,USD,21721.8000,210.5650,26321.2000,A,455219
031587,2023-01-31,2022,INDL,C,D,STD,DOLLAR TREE INC,USD,23022.1000,207.5480,28331.7000,A,455219
031587,2024-01-31,2023,INDL,C,D,STD,DOLLAR TREE INC,USD,22023.5000,211.8260,30603.8000,A,455219
031673,2015-09-30,2015,INDL,C,D,STD,CENCORA INC,USD,27736.1570,17.5000,135961.8030,A,424210
031673,2016-09-30,2016,INDL,C,D,STD,CENCORA INC,USD,33656.2000,19.0000,146849.6860,A,424210
031673,2017-09-30,2017,INDL,C,D,STD,CENCORA INC,USD,35316.4700,20.0000,153143.8260,A,424210
031673,2018-09-30,2018,INDL,C,D,STD,CENCORA INC,USD,37669.8380,21.0000,167939.6350,A,424210
031673,2019-09-30,2019,INDL,C,D,STD,CENCORA INC,USD,39171.9800,22.0000,179589.1210,A,424210
031673,2020-09-30,2020,INDL,C,D,STD,CENCORA INC,USD,44274.8300,22.0000,189893.9260,A,424210
031673,2021-09-30,2021,INDL,C,D,STD,CENCORA INC,USD,57337.8050,42.0000,213988.8430,A,424210
031673,2022-09-30,2022,INDL,C,D,STD,CENCORA INC,USD,56560.6160,44.0000,238587.0060,A,424210
031673,2023-09-30,2023,INDL,C,D,STD,CENCORA INC,USD,62558.7460,46.0000,262173.4110,A,424210
034443,2015-12-31,2015,INDL,C,D,STD,DOW INC,USD,,,,A,325211
034443,2016-12-31,2016,INDL,C,D,STD,DOW INC,USD,79511.0000,,48158.0000,A,325211
034443,2017-12-31,2017,INDL,C,D,STD,DOW INC,USD,79940.0000,,55508.0000,A,325211
034443,2018-12-31,2018,INDL,C,D,STD,DOW INC,USD,77378.0000,,60278.0000,A,325211
034443,2019-12-31,2019,INDL,C,D,STD,DOW INC,USD,60524.0000,36.5000,42951.0000,A,325211
034443,2020-12-31,2020,INDL,C,D,STD,DOW INC,USD,61470.0000,35.7000,38542.0000,A,325211
034443,2021-12-31,2021,INDL,C,D,STD,DOW INC,USD,62990.0000,35.7000,54968.0000,A,325211
034443,2022-12-31,2022,INDL,C,D,STD,DOW INC,USD,60603.0000,37.8000,56902.0000,A,325211
034443,2023-12-31,2023,INDL,C,D,STD,DOW INC,USD,57967.0000,35.9000,44622.0000,A,325211
062689,2015-12-31,2015,FS,C,D,STD,TRAVELERS COS INC,USD,100184.0000,30.9000,26841.0000,A,524126
062689,2015-12-31,2015,INDL,C,D,STD,TRAVELERS COS INC,USD,100184.0000,30.9000,26582.0000,A,524126
062689,2016-12-31,2016,FS,C,D,STD,TRAVELERS COS INC,USD,100245.0000,30.9000,27537.0000,A,524126
062689,2016-12-31,2016,INDL,C,D,STD,TRAVELERS COS INC,USD,100245.0000,30.9000,27267.0000,A,524126
062689,2017-12-31,2017,FS,C,D,STD,TRAVELERS COS INC,USD,103483.0000,30.8000,28940.0000,A,524126
062689,2017-12-31,2017,INDL,C,D,STD,TRAVELERS COS INC,USD,103483.0000,30.8000,28505.0000,A,524126
062689,2018-12-31,2018,FS,C,D,STD,TRAVELERS COS INC,USD,104233.0000,30.4000,30321.0000,A,524126
062689,2018-12-31,2018,INDL,C,D,STD,TRAVELERS COS INC,USD,104233.0000,30.4000,29917.0000,A,524126
062689,2019-12-31,2019,FS,C,D,STD,TRAVELERS COS INC,USD,110122.0000,30.8000,31621.0000,A,524126
062689,2019-12-31,2019,INDL,C,D,STD,TRAVELERS COS INC,USD,110122.0000,30.8000,31330.0000,A,524126
062689,2020-12-31,2020,FS,C,D,STD,TRAVELERS COS INC,USD,116764.0000,30.6000,32018.0000,A,524126
062689,2020-12-31,2020,INDL,C,D,STD,TRAVELERS COS INC,USD,116764.0000,30.6000,31851.0000,A,524126
062689,2021-12-31,2021,FS,C,D,STD,TRAVELERS COS INC,USD,120466.0000,30.8000,34856.0000,A,524126
062689,2021-12-31,2021,INDL,C,D,STD,TRAVELERS COS INC,USD,120466.0000,30.8000,33823.0000,A,524126
062689,2022-12-31,2022,FS,C,D,STD,TRAVELERS COS INC,USD,115717.0000,32.5000,36927.0000,A,524126
062689,2022-12-31,2022,INDL,C,D,STD,TRAVELERS COS INC,USD,115717.0000,32.5000,36548.0000,A,524126
062689,2023-12-31,2023,FS,C,D,STD,TRAVELERS COS INC,USD,125978.0000,33.3000,41408.0000,A,524126
062689,2023-12-31,2023,INDL,C,D,STD,TRAVELERS COS INC,USD,125978.0000,33.3000,41207.0000,A,524126
063120,2015-12-31,2015,INDL,C,D,STD,AXA SA,USD,963269.3130,98.2790,125569.1310,A,524113
063120,2016-12-31,2016,INDL,C,D,STD,AXA SA,USD,942064.6220,97.7070,133421.5990,A,524113
063120,2017-12-31,2017,INDL,C,D,STD,AXA SA,USD,1046067.8820,95.7280,158708.4320,A,524113
063120,2018-12-31,2018,INDL,C,D,STD,AXA SA,USD,1065550.4630,104.0650,121498.8220,A,524113
063120,2019-12-31,2019,INDL,C,D,STD,AXA SA,USD,876287.7670,99.8430,148118.0140,A,524113
063120,2020-12-31,2020,INDL,C,D,STD,AXA SA,USD,969840.3160,96.5950,134402.9500,A,524113
063120,2021-12-31,2021,INDL,C,D,STD,AXA SA,USD,881985.8600,92.3980,137226.3090,A,524113
063120,2022-12-31,2022,INDL,C,D,STD,AXA SA,USD,744589.5120,90.4430,110234.3500,A,524113
063120,2023-12-31,2023,INDL,C,D,STD,AXA SA,USD,712338.7180,94.7050,112061.0190,A,524113
063927,2015-07-31,2015,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,2550.1900,8.7000,8194.2780,A,424490
063927,2016-07-31,2016,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,2852.1550,9.5540,8470.2860,A,424490
063927,2017-07-31,2017,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,2886.5630,9.7000,9274.4710,A,424490
